,timestamp,close,high,low,open,volume
68,2025-12-15 10:38:00-05:00,680.7999877929688,681.1400146484375,680.739990234375,681.02001953125,173823
69,2025-12-15 10:39:00-05:00,680.4852294921875,680.9500122070312,680.4299926757812,680.8099975585938,168489
70,2025-12-15 10:40:00-05:00,680.1801147460938,680.489990234375,680.052001953125,680.489990234375,282246
71,2025-12-15 10:41:00-05:00,680.9600219726562,680.969970703125,680.1699829101562,680.1799926757812,251493
72,2025-12-15 10:42:00-05:00,680.97998046875,681.1900024414062,680.780029296875,680.9500122070312,221884
73,2025-12-15 10:43:00-05:00,681.1799926757812,681.25,680.905029296875,680.9749755859375,234037
74,2025-12-15 10:44:00-05:00,681.7999877929688,681.8200073242188,681.1900024414062,681.1900024414062,324081
75,2025-12-15 10:45:00-05:00,681.8300170898438,682.0999755859375,681.760009765625,681.7999877929688,725606
76,2025-12-15 10:46:00-05:00,682.0299072265625,682.0999755859375,681.760009765625,681.7899780273438,194476
77,2025-12-15 10:47:00-05:00,681.719970703125,682.1300048828125,681.5900268554688,682.02001953125,163146
78,2025-12-15 10:48:00-05:00,681.6500244140625,681.8900146484375,681.4500122070312,681.7100219726562,200381
79,2025-12-15 10:49:00-05:00,682.0800170898438,682.1190185546875,681.5900268554688,681.6400146484375,146786
80,2025-12-15 10:50:00-05:00,681.9299926757812,682.1599731445312,681.9099731445312,682.1099853515625,242923
81,2025-12-15 10:51:00-05:00,681.9299926757812,682.02001953125,681.719970703125,681.9199829101562,184223
82,2025-12-15 10:52:00-05:00,681.4400024414062,682.1199951171875,681.4099731445312,681.9000244140625,234731
83,2025-12-15 10:53:00-05:00,680.7550048828125,681.4600219726562,680.75,681.4400024414062,274481
84,2025-12-15 10:54:00-05:00,681.1500244140625,681.22998046875,680.7349853515625,680.75,165216
85,2025-12-15 10:55:00-05:00,681.3200073242188,681.3900146484375,681.0,681.1500244140625,178639
86,2025-12-15 10:56:00-05:00,680.985595703125,681.39501953125,680.8900146484375,681.3200073242188,162626
87,2025-12-15 10:57:00-05:00,680.919921875,681.2100219726562,680.760009765625,680.989990234375,139486
88,2025-12-15 10:58:00-05:00,680.8900146484375,681.0399780273438,680.8179931640625,680.9099731445312,92441
89,2025-12-15 10:59:00-05:00,681.1500244140625,681.2999877929688,680.7899780273438,680.8800048828125,133357
90,2025-12-15 11:00:00-05:00,681.0150146484375,681.405029296875,680.9500122070312,681.1400146484375,168103
91,2025-12-15 11:01:00-05:00,680.9400024414062,681.1799926757812,680.8300170898438,681.02001953125,102660
92,2025-12-15 11:02:00-05:00,681.1900024414062,681.2200927734375,680.7999877929688,680.9299926757812,117019
93,2025-12-15 11:03:00-05:00,680.75,681.260009765625,680.75,681.2000122070312,201883
94,2025-12-15 11:04:00-05:00,681.030029296875,681.0999755859375,680.5599975585938,680.75,327114
95,2025-12-15 11:05:00-05:00,681.0399780273438,681.6099853515625,681.010009765625,681.0399780273438,218787
96,2025-12-15 11:06:00-05:00,681.3800048828125,681.4600219726562,680.969970703125,681.0499877929688,153636
97,2025-12-15 11:07:00-05:00,681.5900268554688,681.75,681.2899780273438,681.3699951171875,185106
98,2025-12-15 11:08:00-05:00,681.3900146484375,681.7000122070312,681.3800048828125,681.5800170898438,122566
99,2025-12-15 11:09:00-05:00,681.7849731445312,681.7999877929688,681.2000122070312,681.3800048828125,146375
100,2025-12-15 11:10:00-05:00,681.375,681.8892211914062,681.35498046875,681.7899780273438,143108
101,2025-12-15 11:11:00-05:00,681.3699951171875,681.60498046875,681.2999877929688,681.3599853515625,101099
102,2025-12-15 11:12:00-05:00,681.0399780273438,681.5900268554688,680.989990234375,681.3400268554688,155308
103,2025-12-15 11:13:00-05:00,681.2000122070312,681.2849731445312,680.9099731445312,681.030029296875,101915
104,2025-12-15 11:14:00-05:00,681.030029296875,681.4299926757812,681.02001953125,681.2000122070312,147348
105,2025-12-15 11:15:00-05:00,682.010009765625,682.030029296875,680.969970703125,681.0399780273438,259184
106,2025-12-15 11:16:00-05:00,682.280029296875,682.3599853515625,681.85498046875,682.010009765625,264348
107,2025-12-15 11:17:00-05:00,682.4600219726562,682.469970703125,682.1799926757812,682.27001953125,146483
108,2025-12-15 11:18:00-05:00,682.5599975585938,682.6599731445312,682.3900146484375,682.469970703125,282156
109,2025-12-15 11:19:00-05:00,682.6300048828125,682.6400146484375,682.3499755859375,682.5599975585938,128873
110,2025-12-15 11:20:00-05:00,682.469970703125,682.8400268554688,682.4312744140625,682.6400146484375,281140
111,2025-12-15 11:21:00-05:00,682.4099731445312,682.6699829101562,682.3800048828125,682.469970703125,120899
112,2025-12-15 11:22:00-05:00,682.3302001953125,682.5700073242188,682.2999877929688,682.3900146484375,184718
113,2025-12-15 11:23:00-05:00,682.47998046875,682.52001953125,682.280029296875,682.3399047851562,108314
114,2025-12-15 11:24:00-05:00,682.5599975585938,682.75,682.4500122070312,682.47998046875,136402
115,2025-12-15 11:25:00-05:00,682.7999877929688,682.8200073242188,682.530029296875,682.5700073242188,108880
116,2025-12-15 11:26:00-05:00,682.6799926757812,682.8200073242188,682.530029296875,682.7999877929688,204199
117,2025-12-15 11:27:00-05:00,682.6649780273438,682.8099975585938,682.614990234375,682.6699829101562,103085
118,2025-12-15 11:28:00-05:00,682.8599853515625,682.9099731445312,682.6699829101562,682.6799926757812,162073
119,2025-12-15 11:29:00-05:00,682.7899780273438,683.0599975585938,682.6699829101562,682.8599853515625,150613
120,2025-12-15 11:30:00-05:00,682.5,682.9199829101562,682.4349975585938,682.7899780273438,404108
121,2025-12-15 11:31:00-05:00,682.1199951171875,682.5,682.1099853515625,682.5,193880
122,2025-12-15 11:32:00-05:00,681.9400024414062,682.2100219726562,681.8900146484375,682.1099853515625,230296
123,2025-12-15 11:33:00-05:00,681.5999755859375,682.1199951171875,681.5700073242188,681.9299926757812,237492
124,2025-12-15 11:34:00-05:00,681.4299926757812,681.75,681.405029296875,681.594970703125,166391
125,2025-12-15 11:35:00-05:00,681.3400268554688,681.5800170898438,681.3300170898438,681.4298095703125,174837
126,2025-12-15 11:36:00-05:00,680.6699829101562,681.3800048828125,680.5601196289062,681.3400268554688,283974
127,2025-12-15 11:37:00-05:00,680.72998046875,680.8499755859375,680.5150146484375,680.6699829101562,272788
128,2025-12-15 11:38:00-05:00,680.9299926757812,680.9619140625,680.5599975585938,680.719970703125,362416
129,2025-12-15 11:39:00-05:00,680.8900146484375,681.0999755859375,680.7249755859375,680.9199829101562,205848
130,2025-12-15 11:40:00-05:00,681.2000122070312,681.3499755859375,680.739990234375,680.8800048828125,253726
131,2025-12-15 11:41:00-05:00,680.780029296875,681.2579956054688,680.780029296875,681.1900024414062,182245
132,2025-12-15 11:42:00-05:00,680.6099853515625,680.7849731445312,680.510009765625,680.77001953125,143702
133,2025-12-15 11:43:00-05:00,680.7999877929688,680.8200073242188,680.4099731445312,680.5999755859375,209593
134,2025-12-15 11:44:00-05:00,680.5499877929688,680.8800048828125,680.510009765625,680.7949829101562,283119
135,2025-12-15 11:45:00-05:00,680.5698852539062,680.6699829101562,680.3800048828125,680.5700073242188,165311
136,2025-12-15 11:46:00-05:00,680.219970703125,680.5800170898438,680.2000122070312,680.5599975585938,263811
137,2025-12-15 11:47:00-05:00,680.2899780273438,680.3800048828125,680.1400146484375,680.22998046875,194988
138,2025-12-15 11:48:00-05:00,680.4581909179688,680.6400146484375,680.1849975585938,680.280029296875,244874
139,2025-12-15 11:49:00-05:00,680.5499877929688,680.739990234375,680.4199829101562,680.4581909179688,165549
140,2025-12-15 11:50:00-05:00,680.989990234375,681.0150146484375,680.4500122070312,680.5399780273438,176351
141,2025-12-15 11:51:00-05:00,680.860107421875,681.1599731445312,680.8499755859375,680.9801025390625,291264
142,2025-12-15 11:52:00-05:00,681.2399291992188,681.239990234375,680.72998046875,680.9099731445312,133494
143,2025-12-15 11:53:00-05:00,681.169921875,681.4500122070312,681.169921875,681.22998046875,179422
144,2025-12-15 11:54:00-05:00,681.4600219726562,681.52001953125,681.1099853515625,681.1599731445312,183838
145,2025-12-15 11:55:00-05:00,681.4899291992188,681.739990234375,681.4000244140625,681.4500122070312,178336
146,2025-12-15 11:56:00-05:00,680.72998046875,681.47998046875,680.72998046875,681.4600219726562,326675
147,2025-12-15 11:57:00-05:00,680.75,680.9199829101562,680.5800170898438,680.719970703125,218787
148,2025-12-15 11:58:00-05:00,680.9000244140625,680.9000244140625,680.61181640625,680.719970703125,126016
149,2025-12-15 11:59:00-05:00,680.8800048828125,681.030029296875,680.8200073242188,680.9086303710938,96058
150,2025-12-15 12:00:00-05:00,681.0499877929688,681.219970703125,680.7249755859375,680.8800048828125,183880
151,2025-12-15 12:01:00-05:00,680.8499755859375,681.1900024414062,680.7999267578125,681.0599975585938,106552
152,2025-12-15 12:02:00-05:00,680.72998046875,680.9201049804688,680.6500244140625,680.85498046875,93083
153,2025-12-15 12:03:00-05:00,681.114990234375,681.1199951171875,680.5700073242188,680.72998046875,135194
154,2025-12-15 12:04:00-05:00,680.8200073242188,681.219970703125,680.7100219726562,681.1099853515625,109425
155,2025-12-15 12:05:00-05:00,680.9099731445312,681.0750122070312,680.6699829101562,680.8250122070312,156938
156,2025-12-15 12:06:00-05:00,681.1199951171875,681.2100219726562,680.7999877929688,680.9099731445312,98023
157,2025-12-15 12:07:00-05:00,680.97998046875,681.22998046875,680.9600219726562,681.1199951171875,76230
158,2025-12-15 12:08:00-05:00,681.0399780273438,681.0499877929688,680.780029296875,680.989990234375,115218
159,2025-12-15 12:09:00-05:00,681.0800170898438,681.1099853515625,680.8400268554688,681.0399780273438,89285
160,2025-12-15 12:10:00-05:00,681.02001953125,681.3300170898438,681.010009765625,681.0900268554688,112427
161,2025-12-15 12:11:00-05:00,680.9100952148438,681.1799926757812,680.7849731445312,681.02001953125,295816
162,2025-12-15 12:12:00-05:00,681.0999145507812,681.0999755859375,680.8400268554688,680.9199829101562,82654
163,2025-12-15 12:13:00-05:00,680.9099731445312,681.1699829101562,680.8900146484375,681.1099853515625,81265
164,2025-12-15 12:14:00-05:00,680.8300170898438,681.0,680.7899780273438,680.9000244140625,70856
165,2025-12-15 12:15:00-05:00,680.3900146484375,680.8400268554688,680.385009765625,680.8099975585938,163805
166,2025-12-15 12:16:00-05:00,680.5900268554688,680.7249755859375,680.2100219726562,680.3800048828125,177793
167,2025-12-15 12:17:00-05:00,680.8099975585938,680.8800048828125,680.5650024414062,680.6099243164062,101348
168,2025-12-15 12:18:00-05:00,680.5,680.8599853515625,680.4400024414062,680.8099975585938,115513
169,2025-12-15 12:19:00-05:00,680.4299926757812,680.5800170898438,680.3800048828125,680.489990234375,124182
170,2025-12-15 12:20:00-05:00,680.72998046875,680.8400268554688,680.3300170898438,680.4199829101562,232487
171,2025-12-15 12:21:00-05:00,680.5399780273438,680.8099975585938,680.4500122070312,680.719970703125,114925
172,2025-12-15 12:22:00-05:00,680.8900146484375,680.9299926757812,680.47998046875,680.5599975585938,139374
173,2025-12-15 12:23:00-05:00,680.6900024414062,680.9400024414062,680.6900024414062,680.8900146484375,103941
174,2025-12-15 12:24:00-05:00,680.5800170898438,680.6900024414062,680.530029296875,680.6599731445312,60894
175,2025-12-15 12:25:00-05:00,680.8800048828125,680.8900146484375,680.52001953125,680.5800170898438,93386
176,2025-12-15 12:26:00-05:00,680.8400268554688,681.0999755859375,680.719970703125,680.8699951171875,135630
177,2025-12-15 12:27:00-05:00,680.6500244140625,680.9299926757812,680.6199951171875,680.8400268554688,79701
178,2025-12-15 12:28:00-05:00,680.6099853515625,680.7999877929688,680.510009765625,680.6099853515625,78330
179,2025-12-15 12:29:00-05:00,680.6500244140625,680.7249755859375,680.510009765625,680.6099853515625,76785
180,2025-12-15 12:30:00-05:00,680.489990234375,680.97998046875,680.469970703125,680.6500244140625,146358
181,2025-12-15 12:31:00-05:00,680.47998046875,680.5900268554688,680.3800048828125,680.469970703125,69507
182,2025-12-15 12:32:00-05:00,680.3900146484375,680.5399780273438,680.3300170898438,680.489990234375,82620
183,2025-12-15 12:33:00-05:00,680.2899780273438,680.3900146484375,680.0700073242188,680.385009765625,191334
184,2025-12-15 12:34:00-05:00,680.239990234375,680.5050048828125,680.1820068359375,680.2999877929688,119978
185,2025-12-15 12:35:00-05:00,680.5549926757812,680.6500244140625,680.2349853515625,680.2349853515625,115362
186,2025-12-15 12:36:00-05:00,680.530029296875,680.7249755859375,680.4400024414062,680.5499877929688,101750
187,2025-12-15 12:37:00-05:00,680.468017578125,680.5900268554688,680.3699951171875,680.510009765625,79381
188,2025-12-15 12:38:00-05:00,680.6702270507812,680.7100219726562,680.3900146484375,680.4849853515625,94029
189,2025-12-15 12:39:00-05:00,680.8300170898438,680.889892578125,680.655029296875,680.6599731445312,107194
190,2025-12-15 12:40:00-05:00,680.9849853515625,681.1400146484375,680.7999877929688,680.8300170898438,183017
191,2025-12-15 12:41:00-05:00,681.219970703125,681.22998046875,680.7802124023438,680.969970703125,104508
192,2025-12-15 12:42:00-05:00,681.3400268554688,681.4500122070312,681.0800170898438,681.2100219726562,137141
193,2025-12-15 12:43:00-05:00,681.1500854492188,681.375,681.1500244140625,681.3400268554688,217140
194,2025-12-15 12:44:00-05:00,681.1900024414062,681.27001953125,681.0399780273438,681.1500244140625,333790
195,2025-12-15 12:45:00-05:00,681.22998046875,681.4000244140625,681.1400146484375,681.1799926757812,99216
196,2025-12-15 12:46:00-05:00,680.7197265625,681.2529907226562,680.7100219726562,681.2249755859375,198597
197,2025-12-15 12:47:00-05:00,680.3499755859375,680.72998046875,680.3099975585938,680.7100219726562,276426
198,2025-12-15 12:48:00-05:00,680.6649780273438,680.6798706054688,680.3400268554688,680.3400268554688,267569
199,2025-12-15 12:49:00-05:00,680.35498046875,680.709716796875,680.3400268554688,680.6799926757812,223775
200,2025-12-15 12:50:00-05:00,679.7357788085938,680.3499755859375,679.719970703125,680.3499755859375,317372
201,2025-12-15 12:51:00-05:00,679.6099853515625,679.8499755859375,679.5549926757812,679.72998046875,197652
202,2025-12-15 12:52:00-05:00,679.511474609375,679.6901245117188,679.4199829101562,679.5999755859375,216743
203,2025-12-15 12:53:00-05:00,679.97998046875,680.0399780273438,679.510009765625,679.510009765625,198256
204,2025-12-15 12:54:00-05:00,679.9849853515625,680.2349853515625,679.9500122070312,679.97998046875,130209
205,2025-12-15 12:55:00-05:00,680.1400146484375,680.1900024414062,679.8599853515625,679.9912109375,102787
206,2025-12-15 12:56:00-05:00,679.93798828125,680.1849975585938,679.8599853515625,680.1500244140625,133235
207,2025-12-15 12:57:00-05:00,680.1500244140625,680.219970703125,679.8599853515625,679.9199829101562,107518
208,2025-12-15 12:58:00-05:00,680.3150024414062,680.4569702148438,680.0498046875,680.1500244140625,117514
209,2025-12-15 12:59:00-05:00,680.50439453125,680.5800170898438,680.2399291992188,680.3099975585938,127213
210,2025-12-15 13:00:00-05:00,680.4400024414062,680.5800170898438,680.1849975585938,680.5,164353
211,2025-12-15 13:01:00-05:00,680.0900268554688,680.4600219726562,680.0700073242188,680.4299926757812,84577
212,2025-12-15 13:02:00-05:00,680.3900146484375,680.4500122070312,680.0050048828125,680.0800170898438,102074
213,2025-12-15 13:03:00-05:00,680.7598876953125,680.7899780273438,680.3800048828125,680.3800048828125,139745
214,2025-12-15 13:04:00-05:00,680.5700073242188,680.7999877929688,680.510009765625,680.7550048828125,87817
215,2025-12-15 13:05:00-05:00,680.8300170898438,680.8800048828125,680.5800170898438,680.5800170898438,120511
216,2025-12-15 13:06:00-05:00,680.8900146484375,680.9299926757812,680.6599731445312,680.8300170898438,86933
217,2025-12-15 13:07:00-05:00,680.7999877929688,681.0999755859375,680.7999877929688,680.9000244140625,142448
218,2025-12-15 13:08:00-05:00,680.6649780273438,681.02001953125,680.6500244140625,680.7999877929688,100849
219,2025-12-15 13:09:00-05:00,680.5999755859375,680.6849975585938,680.4600219726562,680.64501953125,98862
220,2025-12-15 13:10:00-05:00,680.875,680.885009765625,680.5900268554688,680.6199951171875,88108
221,2025-12-15 13:11:00-05:00,680.7750244140625,681.0399780273438,680.77001953125,680.8699951171875,82835
222,2025-12-15 13:12:00-05:00,680.6799926757812,680.8900146484375,680.64990234375,680.77001953125,71653
223,2025-12-15 13:13:00-05:00,680.875,680.9199829101562,680.6500854492188,680.6699829101562,61516
224,2025-12-15 13:14:00-05:00,680.97998046875,681.0599975585938,680.8699951171875,680.8699951171875,76626
225,2025-12-15 13:15:00-05:00,680.8800048828125,681.1900024414062,680.8699951171875,680.97998046875,76468
226,2025-12-15 13:16:00-05:00,680.87841796875,681.0399780273438,680.780029296875,680.8699951171875,73177
227,2025-12-15 13:17:00-05:00,680.5900268554688,680.8900146484375,680.489990234375,680.8800048828125,111357
228,2025-12-15 13:18:00-05:00,680.5,680.6099853515625,680.3499755859375,680.5900268554688,105719
229,2025-12-15 13:19:00-05:00,680.4298706054688,680.6300048828125,680.4199829101562,680.5250244140625,74678
230,2025-12-15 13:20:00-05:00,680.6099243164062,680.6500244140625,680.344970703125,680.4199829101562,89376
231,2025-12-15 13:21:00-05:00,680.1400146484375,680.6199951171875,680.1199951171875,680.5999755859375,104478
232,2025-12-15 13:22:00-05:00,680.1649780273438,680.239990234375,680.0900268554688,680.1300048828125,113414
233,2025-12-15 13:23:00-05:00,680.2100219726562,680.469970703125,680.1500244140625,680.1699829101562,153530
234,2025-12-15 13:24:00-05:00,679.8499755859375,680.2050170898438,679.8499755859375,680.1900024414062,112072
235,2025-12-15 13:25:00-05:00,679.9000244140625,680.0499877929688,679.7999877929688,679.8400268554688,128426
236,2025-12-15 13:26:00-05:00,679.6300048828125,679.9688110351562,679.6300048828125,679.9000244140625,125754
237,2025-12-15 13:27:00-05:00,679.77001953125,679.8099975585938,679.510009765625,679.6300048828125,161705
238,2025-12-15 13:28:00-05:00,679.780029296875,679.9299926757812,679.6699829101562,679.77001953125,94864
239,2025-12-15 13:29:00-05:00,679.97998046875,680.0800170898438,679.6599731445312,679.780029296875,130276
240,2025-12-15 13:30:00-05:00,679.7000122070312,680.1599731445312,679.6900024414062,679.97998046875,159151
241,2025-12-15 13:31:00-05:00,679.760009765625,679.9000244140625,679.6199951171875,679.6870727539062,97492
242,2025-12-15 13:32:00-05:00,679.875,679.989990234375,679.7249755859375,679.760009765625,118642
243,2025-12-15 13:33:00-05:00,680.030029296875,680.0700073242188,679.8049926757812,679.875,102591
244,2025-12-15 13:34:00-05:00,679.8900146484375,680.3400268554688,679.8801879882812,680.0299072265625,130801
245,2025-12-15 13:35:00-05:00,679.8200073242188,679.9199829101562,679.6799926757812,679.8800048828125,93725
246,2025-12-15 13:36:00-05:00,680.114990234375,680.25,679.8200073242188,679.8200073242188,118776
247,2025-12-15 13:37:00-05:00,680.0524291992188,680.3099975585938,680.030029296875,680.110107421875,118898
248,2025-12-15 13:38:00-05:00,680.1057739257812,680.1799926757812,679.9600219726562,680.05029296875,75197
249,2025-12-15 13:39:00-05:00,679.9299926757812,680.1699829101562,679.8699951171875,680.0900268554688,88492
250,2025-12-15 13:40:00-05:00,680.1500244140625,680.219970703125,679.8200073242188,679.8900146484375,106248
251,2025-12-15 13:41:00-05:00,680.3300170898438,680.4000244140625,680.0599975585938,680.1500244140625,87728
252,2025-12-15 13:42:00-05:00,680.25,680.35498046875,680.0700073242188,680.3200073242188,134937
253,2025-12-15 13:43:00-05:00,680.010009765625,680.3099975585938,679.9550170898438,680.2550048828125,109243
254,2025-12-15 13:44:00-05:00,680.280029296875,680.3350219726562,679.97998046875,679.989990234375,98827
255,2025-12-15 13:45:00-05:00,680.4500122070312,680.510009765625,680.1900024414062,680.2899780273438,166679
256,2025-12-15 13:46:00-05:00,680.4299926757812,680.489990234375,680.3200073242188,680.4403076171875,95085
257,2025-12-15 13:47:00-05:00,680.3499755859375,680.5499877929688,680.3300170898438,680.4398803710938,81540
258,2025-12-15 13:48:00-05:00,680.5800170898438,680.60498046875,680.2000122070312,680.3400268554688,93461
259,2025-12-15 13:49:00-05:00,680.4199829101562,680.6300048828125,680.3300170898438,680.5750122070312,91352
260,2025-12-15 13:50:00-05:00,680.7100219726562,680.75,680.3195190429688,680.4199829101562,90063
261,2025-12-15 13:51:00-05:00,680.7249755859375,680.7550048828125,680.6500244140625,680.719970703125,95201
262,2025-12-15 13:52:00-05:00,680.6300048828125,680.77001953125,680.5499877929688,680.7000122070312,93504
263,2025-12-15 13:53:00-05:00,680.8800048828125,680.9356079101562,680.6099853515625,680.6201171875,99949
264,2025-12-15 13:54:00-05:00,680.8200073242188,680.9199829101562,680.719970703125,680.8800048828125,78602
265,2025-12-15 13:55:00-05:00,681.030029296875,681.1799926757812,680.780029296875,680.8300170898438,156558
