timestamp,close,high,low,open,volume
2025-11-24 09:30:00-05:00,663.0499877929688,663.1099853515625,662.3800048828125,662.6900024414062,2547785
2025-11-24 09:31:00-05:00,663.6799926757812,663.9299926757812,663.0050048828125,663.0599975585938,374231
2025-11-24 09:32:00-05:00,664.530029296875,664.5499877929688,663.6300048828125,663.6900024414062,340748
2025-11-24 09:33:00-05:00,664.5750122070312,664.6699829101562,664.3400268554688,664.5399780273438,382065
2025-11-24 09:34:00-05:00,665.0258178710938,665.0700073242188,664.3800048828125,664.5900268554688,450566
2025-11-24 09:35:00-05:00,665.260009765625,665.530029296875,665.030029296875,665.0399780273438,497261
2025-11-24 09:36:00-05:00,665.1599731445312,665.3900146484375,665.010009765625,665.27001953125,315633
2025-11-24 09:37:00-05:00,664.5599975585938,665.3099975585938,664.3900146484375,665.1699829101562,375234
2025-11-24 09:38:00-05:00,664.22998046875,664.6699829101562,664.1799926757812,664.5599975585938,281699
2025-11-24 09:39:00-05:00,663.8400268554688,664.260009765625,663.77001953125,664.219970703125,277899
2025-11-24 09:40:00-05:00,663.469970703125,664.260009765625,663.3099975585938,663.8599853515625,352411
2025-11-24 09:41:00-05:00,663.9199829101562,663.9299926757812,663.260009765625,663.47998046875,279330
2025-11-24 09:42:00-05:00,664.2999877929688,664.3800048828125,663.780029296875,663.9199829101562,259612
2025-11-24 09:43:00-05:00,663.5599975585938,664.3499755859375,663.3300170898438,664.260009765625,273566
2025-11-24 09:44:00-05:00,662.8900146484375,663.6400146484375,662.7100219726562,663.5599975585938,202237
2025-11-24 09:45:00-05:00,663.2999877929688,663.5900268554688,662.6900024414062,662.8800048828125,183248
2025-11-24 09:46:00-05:00,663.1199951171875,663.35498046875,662.77001953125,663.2899780273438,261860
2025-11-24 09:47:00-05:00,663.8300170898438,663.8900146484375,662.9299926757812,663.1099853515625,239089
2025-11-24 09:48:00-05:00,663.489990234375,663.9600219726562,663.489990234375,663.8400268554688,198573
2025-11-24 09:49:00-05:00,662.3001708984375,663.5050048828125,662.2100219726562,663.5050048828125,244973
2025-11-24 09:50:00-05:00,661.8900146484375,662.3300170898438,661.5900268554688,662.3099975585938,294754
2025-11-24 09:51:00-05:00,662.4199829101562,662.45751953125,661.7899780273438,661.8599853515625,240748
2025-11-24 09:52:00-05:00,662.9849853515625,663.27001953125,662.4299926757812,662.4400024414062,228978
2025-11-24 09:53:00-05:00,663.3800048828125,663.4500122070312,662.8200073242188,662.9600219726562,149400
2025-11-24 09:54:00-05:00,662.8599853515625,663.6630249023438,662.719970703125,663.3499755859375,190455
2025-11-24 09:55:00-05:00,662.6099853515625,663.0999755859375,662.5,662.8300170898438,255430
2025-11-24 09:56:00-05:00,663.219970703125,663.2999877929688,662.5700073242188,662.5999755859375,295825
2025-11-24 09:57:00-05:00,663.3499755859375,663.5999755859375,663.010009765625,663.27001953125,205550
2025-11-24 09:58:00-05:00,663.3900146484375,663.8200073242188,663.239990234375,663.3699951171875,163361
2025-11-24 09:59:00-05:00,664.0399780273438,664.0599975585938,663.219970703125,663.3800048828125,243251
2025-11-24 10:00:00-05:00,664.5900268554688,664.7899780273438,663.9299926757812,664.0399780273438,573367
2025-11-24 10:01:00-05:00,664.7100219726562,664.8499755859375,664.4600219726562,664.5800170898438,229978
2025-11-24 10:02:00-05:00,664.9199829101562,665.1699829101562,664.7000122070312,664.719970703125,269832
2025-11-24 10:03:00-05:00,665.25,665.3499755859375,664.8699951171875,664.9299926757812,195465
2025-11-24 10:04:00-05:00,665.1900024414062,665.2999877929688,664.9400024414062,665.260009765625,238436
2025-11-24 10:05:00-05:00,665.6099853515625,665.7249755859375,665.0900268554688,665.2000122070312,296149
2025-11-24 10:06:00-05:00,665.469970703125,665.760009765625,665.09521484375,665.614990234375,226344
2025-11-24 10:07:00-05:00,665.0900268554688,665.5900268554688,664.9000244140625,665.4600219726562,230097
