timestamp,close,high,low,open,volume
2025-12-01 09:30:00-05:00,679.2999877929688,679.469970703125,678.7999877929688,678.8099975585938,1914839
2025-12-01 09:31:00-05:00,679.0599975585938,679.3599853515625,678.97998046875,679.2999877929688,450580
2025-12-01 09:32:00-05:00,679.1849975585938,679.22998046875,678.760009765625,679.0650024414062,397874
2025-12-01 09:33:00-05:00,679.469970703125,679.60498046875,679.0,679.1849975585938,205204
2025-12-01 09:34:00-05:00,679.6699829101562,679.6699829101562,679.4000244140625,679.469970703125,270191
2025-12-01 09:35:00-05:00,679.72998046875,679.8300170898438,679.510009765625,679.6799926757812,238076
2025-12-01 09:36:00-05:00,679.6799926757812,679.8709716796875,679.530029296875,679.72998046875,174956
2025-12-01 09:37:00-05:00,680.1444091796875,680.1599731445312,679.6799926757812,679.6900024414062,170252
2025-12-01 09:38:00-05:00,680.0985107421875,680.3099975585938,680.030029296875,680.1500244140625,187389
2025-12-01 09:39:00-05:00,679.3900146484375,680.0800170898438,679.3900146484375,680.0800170898438,188500
2025-12-01 09:40:00-05:00,679.4000244140625,679.7999877929688,679.2449951171875,679.3699951171875,235183
2025-12-01 09:41:00-05:00,679.530029296875,679.5900268554688,678.9099731445312,679.3900146484375,223161
2025-12-01 09:42:00-05:00,679.4484252929688,679.47998046875,679.1599731445312,679.47998046875,125240
2025-12-01 09:43:00-05:00,678.9199829101562,679.4000244140625,678.739990234375,679.4000244140625,221772
2025-12-01 09:44:00-05:00,679.25,679.3099975585938,678.760009765625,678.9099731445312,163142
2025-12-01 09:45:00-05:00,679.75,679.75,679.0999755859375,679.260009765625,183639
2025-12-01 09:46:00-05:00,679.9251098632812,679.9349975585938,679.6799926757812,679.75,190850
2025-12-01 09:47:00-05:00,680.4199829101562,680.4199829101562,679.8699951171875,679.9299926757812,225482
2025-12-01 09:48:00-05:00,680.2999877929688,680.719970703125,680.22998046875,680.4199829101562,207475
2025-12-01 09:49:00-05:00,680.1599731445312,680.364990234375,680.1099853515625,680.3099975585938,172456
2025-12-01 09:50:00-05:00,680.6300048828125,680.6500244140625,680.0999755859375,680.1500244140625,165264
2025-12-01 09:51:00-05:00,680.75,680.7899780273438,680.4600219726562,680.655029296875,144735
